"Name","Code","Site","RecorderID","Date","Year","Month","Day","Hour","Minute","Duration","msldB_bio","BioPh","AthPh","NDSI","HvSPL","ACI","ADI","AEI","Mamp","mdBGL"
"SUM06_20260117_050000.wav","SUM06","SU","M06","20260117","2026","01","17","050000",0,60,-111.225130549942,4.96640854440427e-12,7.827360734186e-12,-0.223620742838421,0.999906199022783,105.231596088184,2.19720584435514,0.00329520416082691,-131.588265663659,-149.730725428183
"SUM06_20260117_050000.wav","SUM06","SU","M06","20260117","2026","01","17","050000",1,60,-111.263746433949,4.85072772096038e-12,9.43740438030828e-12,-0.321013035632604,0.999900163817739,105.224378230312,2.19721861745539,0.00186564339955177,-131.607886363365,-150.12197869556
"SUM06_20260117_050000.wav","SUM06","SU","M06","20260117","2026","01","17","050000",2,59.9546485260771,-111.128155009203,4.77525553587417e-12,9.34903982649461e-12,-0.32382389161914,0.999414977846879,105.878623800917,2.1963889997617,0.0224139672870331,-131.593534545187,-149.268048721177
"SUM06_20260117_050900.wav","SUM06","SU","M06","20260117","2026","01","17","050900",0,60,-110.689481115179,5.68032458927121e-12,1.0392340327234e-11,-0.293169537375471,0.999862637138259,107.931690369364,2.19697745913859,0.0120939336433952,-131.228465745473,-149.041847479161
"SUM06_20260117_050900.wav","SUM06","SU","M06","20260117","2026","01","17","050900",1,60,-111.286212893599,4.92974156178217e-12,7.338999494597e-12,-0.196373688363251,0.999913616965832,105.022267400936,2.19722415642499,0.000507252321821225,-131.59362606284,-149.272481732946
"SUM06_20260117_050900.wav","SUM06","SU","M06","20260117","2026","01","17","050900",2,59.9546485260771,-109.080583125475,9.42069313674028e-12,9.85431310024679e-12,-0.0224964888817741,0.998148291824872,105.617562495941,2.19691498882646,0.013551050937724,-131.107677136859,-149.6009835593
"SUM06_20260117_051800.wav","SUM06","SU","M06","20260117","2026","01","17","051800",0,60,-110.642152653944,5.23108334848846e-12,1.4201299920396e-11,-0.461611756406167,0.999885482788161,105.447161685695,2.19720011707039,0.00381122044323905,-131.106702304438,-148.969277881956
"SUM06_20260117_051800.wav","SUM06","SU","M06","20260117","2026","01","17","051800",1,60,-110.950090307071,4.97538520931344e-12,1.27121636803521e-11,-0.43741382818504,0.999893679137277,104.958081153855,2.19719592878801,0.00411384935568155,-131.336150310018,-149.611629233485
"SUM06_20260117_051800.wav","SUM06","SU","M06","20260117","2026","01","17","051800",2,59.9546485260771,-110.740231662083,5.20885786262063e-12,2.38730697555242e-11,-0.641780425904732,0.999878979897369,105.080632805641,2.19722224322088,0.00117105017982687,-131.170649984076,-149.744407397738
"SUM06_20260117_052700.wav","SUM06","SU","M06","20260117","2026","01","17","052700",0,60,-110.24284942078,5.9945628448611e-12,1.50987362846379e-11,-0.431614484954826,0.999817373611305,104.329806977009,2.17743751656353,0.108186196227877,-131.000165325987,-149.332106402678
"SUM06_20260117_052700.wav","SUM06","SU","M06","20260117","2026","01","17","052700",1,60,-110.455165109233,5.50233309681108e-12,2.01258336621402e-11,-0.570602677236814,0.999872664925461,104.98318292854,2.19719831416269,0.00393507143092246,-130.866889017132,-148.885573416565
"SUM06_20260117_052700.wav","SUM06","SU","M06","20260117","2026","01","17","052700",2,59.9546485260771,-108.40218471172,6.58951744971403e-12,6.27976031633969e-11,-0.810065113194251,0.998799874740314,105.06431036683,2.19610467009877,0.0255944217747446,-130.219074187177,-148.278281502548
"SUM06_20260117_053600.wav","SUM06","SU","M06","20260117","2026","01","17","053600",0,60,-110.530147195619,5.67312703664929e-12,2.38508362474953e-11,-0.615693395764657,0.99990264865293,105.528462151298,2.19721715755683,0.00210575071584233,-130.85295283066,-148.181827075577
"SUM06_20260117_053600.wav","SUM06","SU","M06","20260117","2026","01","17","053600",1,60,-110.702376030588,5.52601487179687e-12,2.00658610965478e-11,-0.568143040499872,0.999902791690198,105.15064712101,2.19722387957198,0.000657292615342876,-131.005928069996,-148.78347087013
"SUM06_20260117_053600.wav","SUM06","SU","M06","20260117","2026","01","17","053600",2,59.9546485260771,-110.772234306463,5.42416687926391e-12,3.70987122380574e-11,-0.744882426032417,0.999919281789833,105.157412847366,2.19722261873094,0.00107891821048373,-131.093895596295,-148.946396705873
"SUM06_20260117_054500.wav","SUM06","SU","M06","20260117","2026","01","17","054500",0,60,-110.926236552776,5.18651984761897e-12,1.277120454998e-11,-0.422363353754061,0.999908647891918,105.145472018983,2.1972237058693,0.000707537768023335,-131.238522680078,-148.864625134493
"SUM06_20260117_054500.wav","SUM06","SU","M06","20260117","2026","01","17","054500",1,60,-110.574669554754,5.45826607577194e-12,1.93287724477058e-11,-0.559587074462164,0.999912890516455,105.012124397719,2.19722379952487,0.000690336507140898,-130.885438877682,-149.755874619788
"SUM06_20260117_054500.wav","SUM06","SU","M06","20260117","2026","01","17","054500",2,59.9546485260771,-110.125794775081,5.64389925002282e-12,4.1426106247545e-11,-0.760191264463971,0.99984181982972,105.252982806498,2.1967170306646,0.0173270670048247,-130.715711760638,-149.111316757246
"SUM06_20260117_055400.wav","SUM06","SU","M06","20260117","2026","01","17","055400",0,60,-110.57812279133,5.53887438285757e-12,1.9104885439533e-11,-0.550484631989871,0.999900307777067,105.169786380715,2.19721853230998,0.00189952131597594,-130.961069715269,-148.979813960229
"SUM06_20260117_055400.wav","SUM06","SU","M06","20260117","2026","01","17","055400",1,60,-110.439639066312,5.82682220715521e-12,4.38965129679649e-11,-0.765630274532721,0.999877184572162,105.837647611773,2.19714257079074,0.00695755675092574,-130.904408703209,-148.536563425821
