"Name","Code","Site","RecorderID","Date","Year","Month","Day","Hour","Minute","Duration","msldB_bio","BioPh","AthPh","NDSI","HvSPL","ACI","ADI","AEI","Mamp","mdBGL"
"FMM03_20260117_050000.wav","FMM03","FM","M03","20260117","2026","01","17","050000",0,60,-98.6994610327693,8.01406399065331e-11,1.13138051763149e-10,-0.170724519974553,0.99991181266592,105.459949289809,2.19712493626726,0.00688135915710752,-119.068362487484,-137.483359833508
"FMM03_20260117_050000.wav","FMM03","FM","M03","20260117","2026","01","17","050000",1,60,-98.6456378631203,7.96236977333944e-11,1.27963936235339e-10,-0.232866657699012,0.999897631533892,105.297155007429,2.1971710423831,0.00512749746187898,-118.991989144672,-137.365784771156
"FMM03_20260117_050000.wav","FMM03","FM","M03","20260117","2026","01","17","050000",2,59.9546485260771,-98.5955714395104,7.80056116235392e-11,1.24117069446576e-10,-0.22813598938479,0.999168137591488,105.64482566295,2.19537558392495,0.0304777750078955,-119.001894772289,-136.960355830073
"FMM03_20260117_050900.wav","FMM03","FM","M03","20260117","2026","01","17","050900",0,60,-98.2671363322139,9.09851815608345e-11,1.42978644501966e-10,-0.22222864028209,0.999742132720086,108.628945686115,2.18637394771114,0.0721310446433737,-118.856158071476,-136.749683905403
"FMM03_20260117_050900.wav","FMM03","FM","M03","20260117","2026","01","17","050900",1,60,-98.8910772967955,7.78457782704524e-11,1.07710943224316e-10,-0.16094897944565,0.999925124680793,104.996087818978,2.19721165496836,0.0025205782606997,-119.209929287311,-137.815257283895
"FMM03_20260117_050900.wav","FMM03","FM","M03","20260117","2026","01","17","050900",2,59.9546485260771,-97.139053932344,1.32249663306272e-10,1.48420631339415e-10,-0.0576155308974039,0.998335815889854,105.997447408896,2.19568968611385,0.0270807793307325,-118.757920943935,-136.804685861984
"FMM03_20260117_051800.wav","FMM03","FM","M03","20260117","2026","01","17","051800",0,60,-98.2734777705039,7.78036817798956e-11,1.79273165226554e-10,-0.394704869879288,0.999884211327336,105.001750212753,2.19671662394549,0.0157160942627694,-118.782037927056,-137.583216141924
"FMM03_20260117_051800.wav","FMM03","FM","M03","20260117","2026","01","17","051800",1,60,-98.6293168291378,7.50069537222034e-11,1.55909658255285e-10,-0.35035463165798,0.999912737559806,104.794600278147,2.19699114380057,0.010708874163321,-119.038211777356,-137.557221522389
"FMM03_20260117_051800.wav","FMM03","FM","M03","20260117","2026","01","17","051800",2,59.9546485260771,-98.524736690462,7.6670258802616e-11,2.82641440881639e-10,-0.573238172483724,0.99986383653159,105.089614338811,2.19719466405021,0.0038216139831992,-119.02364522949,-137.937644572701
"FMM03_20260117_052700.wav","FMM03","FM","M03","20260117","2026","01","17","052700",0,60,-98.0679114506481,8.33782857780456e-11,1.68425151917658e-10,-0.337751012924569,0.999801897585212,103.798071401905,2.1944416663199,0.0368436479528275,-118.715430232412,-136.955603285898
"FMM03_20260117_052700.wav","FMM03","FM","M03","20260117","2026","01","17","052700",1,60,-98.1379850775277,8.21241151406612e-11,2.20345506321299e-10,-0.45697611056792,0.999857999542194,104.873499840327,2.19651306976367,0.0184777600338012,-118.615706731724,-137.657216752657
"FMM03_20260117_052700.wav","FMM03","FM","M03","20260117","2026","01","17","052700",2,59.9546485260771,-95.9005932624997,9.75788167724538e-11,7.44292122932153e-10,-0.768185805756184,0.998835973572583,104.498680483042,2.19270559362356,0.0467007713910906,-117.963208659393,-136.636109929709
"FMM03_20260117_053600.wav","FMM03","FM","M03","20260117","2026","01","17","053600",0,60,-98.5980770829436,7.84397247337493e-11,1.95662977033484e-10,-0.427661790795773,0.999856919988474,105.266890543588,2.19465649932483,0.0353012285325786,-118.981889136325,-137.493003456103
"FMM03_20260117_053600.wav","FMM03","FM","M03","20260117","2026","01","17","053600",1,60,-98.663159324348,7.83273918427430e-11,2.09699935714972e-10,-0.456111387020749,0.999887638112994,104.837415220354,2.19721410544325,0.00223996000795523,-118.97987361583,-137.599484742726
"FMM03_20260117_053600.wav","FMM03","FM","M03","20260117","2026","01","17","053600",2,59.9546485260771,-98.6828024957964,7.83550988768497e-11,4.65869738763692e-10,-0.712048795065826,0.999920050476587,105.052741733764,2.19720672642443,0.00291161772706339,-119.040645006157,-137.028047160551
"FMM03_20260117_054500.wav","FMM03","FM","M03","20260117","2026","01","17","054500",0,60,-98.7708347987113,7.55400877025687e-11,1.52982430610778e-10,-0.338882765163746,0.999873312484838,105.002929099279,2.19720647853925,0.00293174706090957,-119.08080806011,-137.588146855947
"FMM03_20260117_054500.wav","FMM03","FM","M03","20260117","2026","01","17","054500",1,60,-98.2418894066599,8.11338438090895e-11,2.50885687507177e-10,-0.511270656353014,0.999905295473248,105.224253661272,2.19721453057492,0.00221496966347187,-118.583251619526,-137.751696268251
"FMM03_20260117_054500.wav","FMM03","FM","M03","20260117","2026","01","17","054500",2,59.9546485260771,-97.6328536708167,8.37991593899027e-11,5.68767206715265e-10,-0.743170461297119,0.999799459396796,105.112850148709,2.17318892646855,0.106957870253267,-118.367142882488,-137.016365028951
"FMM03_20260117_055400.wav","FMM03","FM","M03","20260117","2026","01","17","055400",0,60,-98.2365689803867,8.38098801073934e-11,2.45712354837783e-10,-0.491324886641795,0.999869351458821,105.164797157378,2.19707243087887,0.00851982587300783,-118.692520098762,-137.026629221573
"FMM03_20260117_055400.wav","FMM03","FM","M03","20260117","2026","01","17","055400",1,60,-98.2525799828778,8.53770644764162e-11,4.30865221732995e-10,-0.669236454443472,0.999864340898299,106.108255373258,2.19386542977288,0.0398134923349609,-118.765083236216,-136.531881971451
